record_id	source_deposit	raw_reference_string
obi-v03-n0122-re-p0206	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0123-ob-p0209	zenodo_4321314	IOB4-396/a BED B 622-6
obi-v03-n0123-ob-p0209	zenodo_4321314	Pl. II 198
obi-v03-n0123-ob-p0209	zenodo_4321314	OBI 3, p. 2
obi-v03-n0123-ob-p0209	zenodo_4321314	List 90
obi-v03-n0123-ob-p0209	zenodo_4321314	PPA, p. 55
obi-v03-n0123-ob-p0209	zenodo_4321314	TN, p. 26
obi-v03-n0123-ob-p0209	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0123-re-p0210	zenodo_4321314	IOB4-396/b BED B 622-6
obi-v03-n0123-re-p0210	zenodo_4321314	Pl. II 198
obi-v03-n0123-re-p0210	zenodo_4321314	OBI 3, p. 2
obi-v03-n0123-re-p0210	zenodo_4321314	List 90
obi-v03-n0123-re-p0210	zenodo_4321314	PPA, p. 55
obi-v03-n0123-re-p0210	zenodo_4321314	TN, p. 26
obi-v03-n0123-re-p0210	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0124-ob-p0212	zenodo_4321314	IOB4-397/a BED B 622-6
obi-v03-n0124-ob-p0212	zenodo_4321314	Pl. II 198
obi-v03-n0124-ob-p0212	zenodo_4321314	OBI 3, p. 2
obi-v03-n0124-ob-p0212	zenodo_4321314	List 90
obi-v03-n0124-ob-p0212	zenodo_4321314	PPA, p. 55
obi-v03-n0124-ob-p0212	zenodo_4321314	TN, p. 26
obi-v03-n0124-ob-p0212	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0124-tx-p0213	zenodo_4321314	IOB4-397/b BED B 622-6
obi-v03-n0124-tx-p0213	zenodo_4321314	Pl. II 198
obi-v03-n0124-tx-p0213	zenodo_4321314	OBI 3, p. 2
obi-v03-n0124-tx-p0213	zenodo_4321314	List 90
obi-v03-n0124-tx-p0213	zenodo_4321314	PPA, p. 55
obi-v03-n0124-tx-p0213	zenodo_4321314	TN, p. 26
obi-v03-n0124-tx-p0213	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0125-ob-p0214	zenodo_4321314	BA-149
obi-v03-n0125-ob-p0214	zenodo_4321314	List-422
obi-v03-n0125-ob-p0214	zenodo_4321314	IOB4-398 BED B 622-6
obi-v03-n0125-ob-p0214	zenodo_4321314	Pl. II 198
obi-v03-n0125-ob-p0214	zenodo_4321314	OBI 3, p. 2
obi-v03-n0125-ob-p0214	zenodo_4321314	List 90
obi-v03-n0125-ob-p0214	zenodo_4321314	PPA, p. 55
obi-v03-n0125-ob-p0214	zenodo_4321314	TN, p. 26
obi-v03-n0125-ob-p0214	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0126-ob-p0217	zenodo_4321314	IOB4-399/a BED B 622-6
obi-v03-n0126-ob-p0217	zenodo_4321314	Pl. II 198
obi-v03-n0126-ob-p0217	zenodo_4321314	OBI 3, p. 2
obi-v03-n0126-ob-p0217	zenodo_4321314	List 90
obi-v03-n0126-ob-p0217	zenodo_4321314	PPA, p. 55
obi-v03-n0126-ob-p0217	zenodo_4321314	TN, p. 26
obi-v03-n0126-ob-p0217	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0127-ob-p0218	zenodo_4321314	IOB4-399/b BED B 622-6
obi-v03-n0127-ob-p0218	zenodo_4321314	Pl. II 198
obi-v03-n0127-ob-p0218	zenodo_4321314	OBI 3, p. 2
obi-v03-n0127-ob-p0218	zenodo_4321314	List 90
obi-v03-n0127-ob-p0218	zenodo_4321314	PPA, p. 55
obi-v03-n0127-ob-p0218	zenodo_4321314	TN, p. 26
obi-v03-n0127-ob-p0218	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0128-ob-p0218	zenodo_4321314	BA-150
obi-v03-n0128-ob-p0218	zenodo_4321314	List-428
obi-v03-n0128-ob-p0218	zenodo_4321314	IOB4-400/a BED B 622-6
obi-v03-n0128-ob-p0218	zenodo_4321314	Pl. II 198
obi-v03-n0128-ob-p0218	zenodo_4321314	OBI 3, p. 2
obi-v03-n0128-ob-p0218	zenodo_4321314	List 90
obi-v03-n0128-ob-p0218	zenodo_4321314	PPA, p. 55
obi-v03-n0128-ob-p0218	zenodo_4321314	TN, p. 26
obi-v03-n0128-ob-p0218	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0128-re-p0219	zenodo_4321314	IOB4-400/b BED B 622-6
obi-v03-n0128-re-p0219	zenodo_4321314	Pl. II 198
obi-v03-n0128-re-p0219	zenodo_4321314	OBI 3, p. 2
obi-v03-n0128-re-p0219	zenodo_4321314	List 90
obi-v03-n0128-re-p0219	zenodo_4321314	PPA, p. 55
obi-v03-n0128-re-p0219	zenodo_4321314	TN, p. 26
obi-v03-n0128-re-p0219	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0129-ob-p0220	zenodo_4321314	IOB4-399/c BED B 622-6
obi-v03-n0129-ob-p0220	zenodo_4321314	Pl. II 198
obi-v03-n0129-ob-p0220	zenodo_4321314	OBI 3, p. 2
obi-v03-n0129-ob-p0220	zenodo_4321314	List 90
obi-v03-n0129-ob-p0220	zenodo_4321314	PPA, p. 55
obi-v03-n0129-ob-p0220	zenodo_4321314	TN, p. 26
obi-v03-n0129-ob-p0220	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0130-ob-p0221	zenodo_4321314	IOB4-399/d BED B 651-1
obi-v03-n0130-ob-p0221	zenodo_4321314	Pl. IV 399a
obi-v03-n0130-ob-p0221	zenodo_4321314	OBI 3, p. 221
obi-v03-n0131-ob-p0222	zenodo_4321314	IOB2-212 BED B 622-8
obi-v03-n0131-ob-p0222	zenodo_4321314	Pl. II 211 (l. 1-28)
obi-v03-n0131-ob-p0222	zenodo_4321314	OBI 3, p. 222
obi-v03-n0131-ob-p0222	zenodo_4321314	U Min Hswe, no. 46
obi-v03-n0132-ob-p0225	zenodo_4321314	BA-151-152
obi-v03-n0132-ob-p0225	zenodo_4321314	List-431
obi-v03-n0132-ob-p0225	zenodo_4321314	IOB4-401 BED B 622-6
obi-v03-n0132-ob-p0225	zenodo_4321314	Pl. II 198
obi-v03-n0132-ob-p0225	zenodo_4321314	OBI 3, p. 2
obi-v03-n0132-ob-p0225	zenodo_4321314	List 90
obi-v03-n0132-ob-p0225	zenodo_4321314	PPA, p. 55
obi-v03-n0132-ob-p0225	zenodo_4321314	TN, p. 26
obi-v03-n0132-ob-p0225	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0133-ob-p0227	zenodo_4321314	IOB4-403/a BED B 622-6
obi-v03-n0133-ob-p0227	zenodo_4321314	Pl. II 198
obi-v03-n0133-ob-p0227	zenodo_4321314	OBI 3, p. 2
obi-v03-n0133-ob-p0227	zenodo_4321314	List 90
obi-v03-n0133-ob-p0227	zenodo_4321314	PPA, p. 55
obi-v03-n0133-ob-p0227	zenodo_4321314	TN, p. 26
obi-v03-n0133-ob-p0227	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0134-tx-p0228	zenodo_4321314	IOB4-405/a BED B 622-6
obi-v03-n0134-tx-p0228	zenodo_4321314	Pl. II 198
obi-v03-n0134-tx-p0228	zenodo_4321314	OBI 3, p. 2
obi-v03-n0134-tx-p0228	zenodo_4321314	List 90
obi-v03-n0134-tx-p0228	zenodo_4321314	PPA, p. 55
obi-v03-n0134-tx-p0228	zenodo_4321314	TN, p. 26
obi-v03-n0134-tx-p0228	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0134-tx-p0229	zenodo_4321314	IOB4-405/b} BED B 622-6
obi-v03-n0134-tx-p0229	zenodo_4321314	Pl. II 198
obi-v03-n0134-tx-p0229	zenodo_4321314	OBI 3, p. 2
obi-v03-n0134-tx-p0229	zenodo_4321314	List 90
obi-v03-n0134-tx-p0229	zenodo_4321314	PPA, p. 55
obi-v03-n0134-tx-p0229	zenodo_4321314	TN, p. 26
obi-v03-n0134-tx-p0229	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0134-tx-p0230	zenodo_4321314	IOB4-405/c} BED B 622-6
obi-v03-n0134-tx-p0230	zenodo_4321314	Pl. II 198
obi-v03-n0134-tx-p0230	zenodo_4321314	OBI 3, p. 2
obi-v03-n0134-tx-p0230	zenodo_4321314	List 90
obi-v03-n0134-tx-p0230	zenodo_4321314	PPA, p. 55
obi-v03-n0134-tx-p0230	zenodo_4321314	TN, p. 26
obi-v03-n0134-tx-p0230	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0135-ob-p0230	zenodo_4321314	1962-63-b RDASB BED B 622-6
obi-v03-n0135-ob-p0230	zenodo_4321314	Pl. II 198
obi-v03-n0135-ob-p0230	zenodo_4321314	OBI 3, p. 2
obi-v03-n0135-ob-p0230	zenodo_4321314	List 90
obi-v03-n0135-ob-p0230	zenodo_4321314	PPA, p. 55
obi-v03-n0135-ob-p0230	zenodo_4321314	TN, p. 26
obi-v03-n0135-ob-p0230	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0136-re-p0232	zenodo_4321314	1962-63 BED B 622-6
obi-v03-n0136-re-p0232	zenodo_4321314	Pl. II 198
obi-v03-n0136-re-p0232	zenodo_4321314	OBI 3, p. 2
obi-v03-n0136-re-p0232	zenodo_4321314	List 90
obi-v03-n0136-re-p0232	zenodo_4321314	PPA, p. 55
obi-v03-n0136-re-p0232	zenodo_4321314	TN, p. 26
obi-v03-n0136-re-p0232	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0137-ob-p0234	zenodo_4321314	BA-154
obi-v03-n0137-ob-p0234	zenodo_4321314	List-434
obi-v03-n0137-ob-p0234	zenodo_4321314	IOB4-406/a BED B 622-6
obi-v03-n0137-ob-p0234	zenodo_4321314	Pl. II 198
obi-v03-n0137-ob-p0234	zenodo_4321314	OBI 3, p. 2
obi-v03-n0137-ob-p0234	zenodo_4321314	List 90
obi-v03-n0137-ob-p0234	zenodo_4321314	PPA, p. 55
obi-v03-n0137-ob-p0234	zenodo_4321314	TN, p. 26
obi-v03-n0137-ob-p0234	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0138-ob-p0235	zenodo_4321314	BA-153
obi-v03-n0138-ob-p0235	zenodo_4321314	List-435
obi-v03-n0138-ob-p0235	zenodo_4321314	IOB4-406/b BED B 622-6
obi-v03-n0138-ob-p0235	zenodo_4321314	Pl. II 198
obi-v03-n0138-ob-p0235	zenodo_4321314	OBI 3, p. 2
obi-v03-n0138-ob-p0235	zenodo_4321314	List 90
obi-v03-n0138-ob-p0235	zenodo_4321314	PPA, p. 55
obi-v03-n0138-ob-p0235	zenodo_4321314	TN, p. 26
obi-v03-n0138-ob-p0235	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0139-re-p0236	zenodo_4321314	IOB4-427/b BED B 622-6
obi-v03-n0139-re-p0236	zenodo_4321314	Pl. II 198
obi-v03-n0139-re-p0236	zenodo_4321314	OBI 3, p. 2
obi-v03-n0139-re-p0236	zenodo_4321314	List 90
obi-v03-n0139-re-p0236	zenodo_4321314	PPA, p. 55
obi-v03-n0139-re-p0236	zenodo_4321314	TN, p. 26
obi-v03-n0139-re-p0236	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0140-ob-p0237	zenodo_4321314	IOB4-407/b BED B 622-6
obi-v03-n0140-ob-p0237	zenodo_4321314	Pl. II 198
obi-v03-n0140-ob-p0237	zenodo_4321314	OBI 3, p. 2
obi-v03-n0140-ob-p0237	zenodo_4321314	List 90
obi-v03-n0140-ob-p0237	zenodo_4321314	PPA, p. 55
obi-v03-n0140-ob-p0237	zenodo_4321314	TN, p. 26
obi-v03-n0140-ob-p0237	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0141-ob-p0238	zenodo_4321314	BA-109, 157
obi-v03-n0141-ob-p0238	zenodo_4321314	List-443, 437
obi-v03-n0141-ob-p0238	zenodo_4321314	IOB4-408 BED B 622-6
obi-v03-n0141-ob-p0238	zenodo_4321314	Pl. II 198
obi-v03-n0141-ob-p0238	zenodo_4321314	OBI 3, p. 2
obi-v03-n0141-ob-p0238	zenodo_4321314	List 90
obi-v03-n0141-ob-p0238	zenodo_4321314	PPA, p. 55
obi-v03-n0141-ob-p0238	zenodo_4321314	TN, p. 26
obi-v03-n0141-ob-p0238	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0142-ob-p0240	zenodo_4321314	BA-156
obi-v03-n0142-ob-p0240	zenodo_4321314	List-438
obi-v03-n0142-ob-p0240	zenodo_4321314	IOB4-409/a BED B 622-6
obi-v03-n0142-ob-p0240	zenodo_4321314	Pl. II 198
obi-v03-n0142-ob-p0240	zenodo_4321314	OBI 3, p. 2
obi-v03-n0142-ob-p0240	zenodo_4321314	List 90
obi-v03-n0142-ob-p0240	zenodo_4321314	PPA, p. 55
obi-v03-n0142-ob-p0240	zenodo_4321314	TN, p. 26
obi-v03-n0142-ob-p0240	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0142-re-p0241	zenodo_4321314	IOB4-409/b BED B 622-6
obi-v03-n0142-re-p0241	zenodo_4321314	Pl. II 198
obi-v03-n0142-re-p0241	zenodo_4321314	OBI 3, p. 2
obi-v03-n0142-re-p0241	zenodo_4321314	List 90
obi-v03-n0142-re-p0241	zenodo_4321314	PPA, p. 55
obi-v03-n0142-re-p0241	zenodo_4321314	TN, p. 26
obi-v03-n0142-re-p0241	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0143-ob-p0242	zenodo_4321314	BA-496
obi-v03-n0143-ob-p0242	zenodo_4321314	List-1356
obi-v03-n0143-ob-p0242	zenodo_4321314	IOB4-405/d BED B 622-6
obi-v03-n0143-ob-p0242	zenodo_4321314	Pl. II 198
obi-v03-n0143-ob-p0242	zenodo_4321314	OBI 3, p. 2
obi-v03-n0143-ob-p0242	zenodo_4321314	List 90
obi-v03-n0143-ob-p0242	zenodo_4321314	PPA, p. 55
obi-v03-n0143-ob-p0242	zenodo_4321314	TN, p. 26
obi-v03-n0143-ob-p0242	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0144-ob-p0243	zenodo_4321314	1962-63-b RDASB BED B 622-6
obi-v03-n0144-ob-p0243	zenodo_4321314	Pl. II 198
obi-v03-n0144-ob-p0243	zenodo_4321314	OBI 3, p. 2
obi-v03-n0144-ob-p0243	zenodo_4321314	List 90
obi-v03-n0144-ob-p0243	zenodo_4321314	PPA, p. 55
obi-v03-n0144-ob-p0243	zenodo_4321314	TN, p. 26
obi-v03-n0144-ob-p0243	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0145-ob-p0245	zenodo_4321314	IOB4-412/a BED B 622-6
obi-v03-n0145-ob-p0245	zenodo_4321314	Pl. II 198
obi-v03-n0145-ob-p0245	zenodo_4321314	OBI 3, p. 2
obi-v03-n0145-ob-p0245	zenodo_4321314	List 90
obi-v03-n0145-ob-p0245	zenodo_4321314	PPA, p. 55
obi-v03-n0145-ob-p0245	zenodo_4321314	TN, p. 26
obi-v03-n0145-ob-p0245	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0146-ob-p0246	zenodo_4321314	IOB4-412/b BED B 622-6
obi-v03-n0146-ob-p0246	zenodo_4321314	Pl. II 198
obi-v03-n0146-ob-p0246	zenodo_4321314	OBI 3, p. 2
obi-v03-n0146-ob-p0246	zenodo_4321314	List 90
obi-v03-n0146-ob-p0246	zenodo_4321314	PPA, p. 55
obi-v03-n0146-ob-p0246	zenodo_4321314	TN, p. 26
obi-v03-n0146-ob-p0246	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0147-ob-p0247	zenodo_4321314	IOB4-413 BED B 622-6
obi-v03-n0147-ob-p0247	zenodo_4321314	Pl. II 198
obi-v03-n0147-ob-p0247	zenodo_4321314	OBI 3, p. 2
obi-v03-n0147-ob-p0247	zenodo_4321314	List 90
obi-v03-n0147-ob-p0247	zenodo_4321314	PPA, p. 55
obi-v03-n0147-ob-p0247	zenodo_4321314	TN, p. 26
obi-v03-n0147-ob-p0247	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0148-re-p0249	zenodo_4321314	IOB2-207 BED B 622-6
obi-v03-n0148-re-p0249	zenodo_4321314	Pl. II 198
obi-v03-n0148-re-p0249	zenodo_4321314	OBI 3, p. 2
obi-v03-n0148-re-p0249	zenodo_4321314	List 90
obi-v03-n0148-re-p0249	zenodo_4321314	PPA, p. 55
obi-v03-n0148-re-p0249	zenodo_4321314	TN, p. 26
obi-v03-n0148-re-p0249	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0149-ob-p0251	zenodo_4321314	IOB4-414/a BED B 622-6
obi-v03-n0149-ob-p0251	zenodo_4321314	Pl. II 198
obi-v03-n0149-ob-p0251	zenodo_4321314	OBI 3, p. 2
obi-v03-n0149-ob-p0251	zenodo_4321314	List 90
obi-v03-n0149-ob-p0251	zenodo_4321314	PPA, p. 55
obi-v03-n0149-ob-p0251	zenodo_4321314	TN, p. 26
obi-v03-n0149-ob-p0251	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0150-ob-p0252	zenodo_4321314	BA-165
obi-v03-n0150-ob-p0252	zenodo_4321314	List-451
obi-v03-n0150-ob-p0252	zenodo_4321314	IOB4-415 BED B 622-6
obi-v03-n0150-ob-p0252	zenodo_4321314	Pl. II 198
obi-v03-n0150-ob-p0252	zenodo_4321314	OBI 3, p. 2
obi-v03-n0150-ob-p0252	zenodo_4321314	List 90
obi-v03-n0150-ob-p0252	zenodo_4321314	PPA, p. 55
obi-v03-n0150-ob-p0252	zenodo_4321314	TN, p. 26
obi-v03-n0150-ob-p0252	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0151-ob-p0253	zenodo_4321314	BM1-351-352
obi-v03-n0151-ob-p0253	zenodo_4321314	List-448 BED B 622-6
obi-v03-n0151-ob-p0253	zenodo_4321314	Pl. II 198
obi-v03-n0151-ob-p0253	zenodo_4321314	OBI 3, p. 2
obi-v03-n0151-ob-p0253	zenodo_4321314	List 90
obi-v03-n0151-ob-p0253	zenodo_4321314	PPA, p. 55
obi-v03-n0151-ob-p0253	zenodo_4321314	TN, p. 26
obi-v03-n0151-ob-p0253	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0152-ob-p0254	zenodo_4321314	IOB4-416/a BED B 622-6
obi-v03-n0152-ob-p0254	zenodo_4321314	Pl. II 198
obi-v03-n0152-ob-p0254	zenodo_4321314	OBI 3, p. 2
obi-v03-n0152-ob-p0254	zenodo_4321314	List 90
obi-v03-n0152-ob-p0254	zenodo_4321314	PPA, p. 55
obi-v03-n0152-ob-p0254	zenodo_4321314	TN, p. 26
obi-v03-n0152-ob-p0254	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0153-ob-p0255	zenodo_4321314	IUB1-269
obi-v03-n0153-ob-p0255	zenodo_4321314	List-379
obi-v03-n0153-ob-p0255	zenodo_4321314	IOB4-417 BED B 622-6
obi-v03-n0153-ob-p0255	zenodo_4321314	Pl. II 198
obi-v03-n0153-ob-p0255	zenodo_4321314	OBI 3, p. 2
obi-v03-n0153-ob-p0255	zenodo_4321314	List 90
obi-v03-n0153-ob-p0255	zenodo_4321314	PPA, p. 55
obi-v03-n0153-ob-p0255	zenodo_4321314	TN, p. 26
obi-v03-n0153-ob-p0255	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0154-ob-p0257	zenodo_4321314	BA-166-167
obi-v03-n0154-ob-p0257	zenodo_4321314	List-452
obi-v03-n0154-ob-p0257	zenodo_4321314	IOB-418 BED B 622-6
obi-v03-n0154-ob-p0257	zenodo_4321314	Pl. II 198
obi-v03-n0154-ob-p0257	zenodo_4321314	OBI 3, p. 2
obi-v03-n0154-ob-p0257	zenodo_4321314	List 90
obi-v03-n0154-ob-p0257	zenodo_4321314	PPA, p. 55
obi-v03-n0154-ob-p0257	zenodo_4321314	TN, p. 26
obi-v03-n0154-ob-p0257	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0155-ob-p0259	zenodo_4321314	IOB4-416/b BED B 622-6
obi-v03-n0155-ob-p0259	zenodo_4321314	Pl. II 198
obi-v03-n0155-ob-p0259	zenodo_4321314	OBI 3, p. 2
obi-v03-n0155-ob-p0259	zenodo_4321314	List 90
obi-v03-n0155-ob-p0259	zenodo_4321314	PPA, p. 55
obi-v03-n0155-ob-p0259	zenodo_4321314	TN, p. 26
obi-v03-n0155-ob-p0259	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0156-ob-p0259	zenodo_4321314	IOB4-416/c BED B 622-6
obi-v03-n0156-ob-p0259	zenodo_4321314	Pl. II 198
obi-v03-n0156-ob-p0259	zenodo_4321314	OBI 3, p. 2
obi-v03-n0156-ob-p0259	zenodo_4321314	List 90
obi-v03-n0156-ob-p0259	zenodo_4321314	PPA, p. 55
obi-v03-n0156-ob-p0259	zenodo_4321314	TN, p. 26
obi-v03-n0156-ob-p0259	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0157-ob-p0260	zenodo_4321314	BA-170
obi-v03-n0157-ob-p0260	zenodo_4321314	List-457
obi-v03-n0157-ob-p0260	zenodo_4321314	IOB4-419/a BED B 622-6
obi-v03-n0157-ob-p0260	zenodo_4321314	Pl. II 198
obi-v03-n0157-ob-p0260	zenodo_4321314	OBI 3, p. 2
obi-v03-n0157-ob-p0260	zenodo_4321314	List 90
obi-v03-n0157-ob-p0260	zenodo_4321314	PPA, p. 55
obi-v03-n0157-ob-p0260	zenodo_4321314	TN, p. 26
obi-v03-n0157-ob-p0260	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0158-ob-p0261	zenodo_4321314	IOB4-419/b BED B 622-6
obi-v03-n0158-ob-p0261	zenodo_4321314	Pl. II 198
obi-v03-n0158-ob-p0261	zenodo_4321314	OBI 3, p. 2
obi-v03-n0158-ob-p0261	zenodo_4321314	List 90
obi-v03-n0158-ob-p0261	zenodo_4321314	PPA, p. 55
obi-v03-n0158-ob-p0261	zenodo_4321314	TN, p. 26
obi-v03-n0158-ob-p0261	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0159-ob-p0264	zenodo_4321314	IOB4-423 BED B 622-6
obi-v03-n0159-ob-p0264	zenodo_4321314	Pl. II 198
obi-v03-n0159-ob-p0264	zenodo_4321314	OBI 3, p. 2
obi-v03-n0159-ob-p0264	zenodo_4321314	List 90
obi-v03-n0159-ob-p0264	zenodo_4321314	PPA, p. 55
obi-v03-n0159-ob-p0264	zenodo_4321314	TN, p. 26
obi-v03-n0159-ob-p0264	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0159-re-p0268	zenodo_4321314	IOB4-424 BED B 622-6
obi-v03-n0159-re-p0268	zenodo_4321314	Pl. II 198
obi-v03-n0159-re-p0268	zenodo_4321314	OBI 3, p. 2
obi-v03-n0159-re-p0268	zenodo_4321314	List 90
obi-v03-n0159-re-p0268	zenodo_4321314	PPA, p. 55
obi-v03-n0159-re-p0268	zenodo_4321314	TN, p. 26
obi-v03-n0159-re-p0268	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0160-tx-p0272	zenodo_4321314	IOB3-296-297-198/b
obi-v03-n0160-tx-p0272	zenodo_4321314	IOB3-298/a BED B 622-6
obi-v03-n0160-tx-p0272	zenodo_4321314	Pl. II 198
obi-v03-n0160-tx-p0272	zenodo_4321314	OBI 3, p. 2
obi-v03-n0160-tx-p0272	zenodo_4321314	List 90
obi-v03-n0160-tx-p0272	zenodo_4321314	PPA, p. 55
obi-v03-n0160-tx-p0272	zenodo_4321314	TN, p. 26
obi-v03-n0160-tx-p0272	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0161-re-p0273	zenodo_4321314	BED B 622-6
obi-v03-n0161-re-p0273	zenodo_4321314	Pl. II 198
obi-v03-n0161-re-p0273	zenodo_4321314	OBI 3, p. 2
obi-v03-n0161-re-p0273	zenodo_4321314	List 90
obi-v03-n0161-re-p0273	zenodo_4321314	PPA, p. 55
obi-v03-n0161-re-p0273	zenodo_4321314	TN, p. 26
obi-v03-n0161-re-p0273	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0162-ob-p0274	zenodo_4321314	IOB4-425/a BED B 622-6
obi-v03-n0162-ob-p0274	zenodo_4321314	Pl. II 198
obi-v03-n0162-ob-p0274	zenodo_4321314	OBI 3, p. 2
obi-v03-n0162-ob-p0274	zenodo_4321314	List 90
obi-v03-n0162-ob-p0274	zenodo_4321314	PPA, p. 55
obi-v03-n0162-ob-p0274	zenodo_4321314	TN, p. 26
obi-v03-n0162-ob-p0274	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0163-ob-p0275	zenodo_4321314	IOB4-425/b BED B 622-6
obi-v03-n0163-ob-p0275	zenodo_4321314	Pl. II 198
obi-v03-n0163-ob-p0275	zenodo_4321314	OBI 3, p. 2
obi-v03-n0163-ob-p0275	zenodo_4321314	List 90
obi-v03-n0163-ob-p0275	zenodo_4321314	PPA, p. 55
obi-v03-n0163-ob-p0275	zenodo_4321314	TN, p. 26
obi-v03-n0163-ob-p0275	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0164-ob-p0276	zenodo_4321314	IOB4-426 BED B 622-6
obi-v03-n0164-ob-p0276	zenodo_4321314	Pl. II 198
obi-v03-n0164-ob-p0276	zenodo_4321314	OBI 3, p. 2
obi-v03-n0164-ob-p0276	zenodo_4321314	List 90
obi-v03-n0164-ob-p0276	zenodo_4321314	PPA, p. 55
obi-v03-n0164-ob-p0276	zenodo_4321314	TN, p. 26
obi-v03-n0164-ob-p0276	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0165-ob-p0279	zenodo_4321314	IOB5-583 BED B 622-6
obi-v03-n0165-ob-p0279	zenodo_4321314	Pl. II 198
obi-v03-n0165-ob-p0279	zenodo_4321314	OBI 3, p. 2
obi-v03-n0165-ob-p0279	zenodo_4321314	List 90
obi-v03-n0165-ob-p0279	zenodo_4321314	PPA, p. 55
obi-v03-n0165-ob-p0279	zenodo_4321314	TN, p. 26
obi-v03-n0165-ob-p0279	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0165-re-p0280	zenodo_4321314	IOB5-584 BED B 622-6
obi-v03-n0165-re-p0280	zenodo_4321314	Pl. II 198
obi-v03-n0165-re-p0280	zenodo_4321314	OBI 3, p. 2
obi-v03-n0165-re-p0280	zenodo_4321314	List 90
obi-v03-n0165-re-p0280	zenodo_4321314	PPA, p. 55
obi-v03-n0165-re-p0280	zenodo_4321314	TN, p. 26
obi-v03-n0165-re-p0280	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0166-ob-p0281	zenodo_4321314	RDASB 1918-19 BED B 622-6
obi-v03-n0166-ob-p0281	zenodo_4321314	Pl. II 198
obi-v03-n0166-ob-p0281	zenodo_4321314	OBI 3, p. 2
obi-v03-n0166-ob-p0281	zenodo_4321314	List 90
obi-v03-n0166-ob-p0281	zenodo_4321314	PPA, p. 55
obi-v03-n0166-ob-p0281	zenodo_4321314	TN, p. 26
obi-v03-n0166-ob-p0281	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0167-ob-p0282	zenodo_4321314	IOB4-428 BED B 622-6
obi-v03-n0167-ob-p0282	zenodo_4321314	Pl. II 198
obi-v03-n0167-ob-p0282	zenodo_4321314	OBI 3, p. 2
obi-v03-n0167-ob-p0282	zenodo_4321314	List 90
obi-v03-n0167-ob-p0282	zenodo_4321314	PPA, p. 55
obi-v03-n0167-ob-p0282	zenodo_4321314	TN, p. 26
obi-v03-n0167-ob-p0282	zenodo_4321314	U Min Hswe, no. 51
obi-v03-n0168-ob-p0283	zenodo_4321314	IOB4-411 BED B 624-6
obi-v03-n0168-ob-p0283	zenodo_4321314	Pl. IV 411
obi-v03-n0168-ob-p0283	zenodo_4321314	OBI 3, p. 283
