record_id	source_field	label_original	place_id
obi-v06-n0016-tx-p0053	place_of_origin_original	မုံရွာခရိုင်၊ အရာတော်မြို့နယ်၊ မြေနက်ကျေးရွာ၊ ရန်အောင်မင်္ဂလာစေတီအရှေ့ရင်ပြင်၌ရှိ ¤ muṃrvā district, ʔarātoʻ township, mrenakʻkyeḥ village, ranʻʔoṅʻmaṅʻgalācetī east platform	place-မုံရွာခရိုင်၊-အရာတော်မြို့နယ်၊-မြေနက်ကျေးရွာ၊-ရန်အောင်မင်္ဂလာစေတီအရှေ့ရင်ပြင်၌ရှိ-mu-rv-district-ar-to-township-mrenak-kye-village-ran-o-ma-gal-cet-east-platform
obi-v06-n0016-tx-p0053	current_location_original	မုံရွာခရိုင်၊ အရာတော်မြို့နယ်၊ မြေနက်ကျေးရွာ၊ ရန်အောင်မင်္ဂလာစေတီအရှေ့ရင်ပြင်၌ရှိ ¤ muṃrvā district, ʔarātoʻ township, mrenakʻkyeḥ village, ranʻʔoṅʻmaṅʻgalācetī east platform	place-မုံရွာခရိုင်၊-အရာတော်မြို့နယ်၊-မြေနက်ကျေးရွာ၊-ရန်အောင်မင်္ဂလာစေတီအရှေ့ရင်ပြင်၌ရှိ-mu-rv-district-ar-to-township-mrenak-kye-village-ran-o-ma-gal-cet-east-platform
obi-v06-n0017-tx-p0056	place_of_origin_original	ပုဂံမြို့၊ ရွှေစည်းခုံဘုရားအတွင်းထပ်တံတိုင်းအတွင်း အရှေ့မြောက်ထောင့်ဂူ၌ရှိသည်။ ¤ pugaṃ town, rvhecaññʻḥkhuṃ pagoda thapʻ inner wall northeast thoṅɂʻgū	place-ပုဂံမြို့၊-ရွှေစည်းခုံဘုရားအတွင်းထပ်တံတိုင်းအတွင်း-အရှေ့မြောက်ထောင့်ဂူ၌ရှိသည်။-puga-town-rvheca-khu-pagoda-thap-inner-wall-northeast-tho-g
obi-v06-n0017-tx-p0056	current_location_original	ပုဂံမြို့၊ ရွှေစည်းခုံဘုရားအတွင်းထပ်တံတိုင်းအတွင်း အရှေ့မြောက်ထောင့်ဂူ၌ရှိသည်။ ¤ pugaṃ town, rvhecaññʻḥkhuṃ pagoda thapʻ inner wall northeast thoṅɂʻgū	place-ပုဂံမြို့၊-ရွှေစည်းခုံဘုရားအတွင်းထပ်တံတိုင်းအတွင်း-အရှေ့မြောက်ထောင့်ဂူ၌ရှိသည်။-puga-town-rvheca-khu-pagoda-thap-inner-wall-northeast-tho-g
obi-v06-n0018-tx-p0071	place_of_origin_original	ချောင်းဦးမြိုု့နယ်၊ မင်းခေါင်ရွာအရှေ့သိမ်ကျောင်းအတွင်းစေတီပျက်အနီး၌ ¤ khyoṅʻḥʔūḥmruiuɂnayʻ, maṅʻḥkhoṅʻ village east simʻkyoṅʻḥcetīpyakʻʔanīḥn*	place-ချောင်းဦးမြိုု့နယ်၊-မင်းခေါင်ရွာအရှေ့သိမ်ကျောင်းအတွင်းစေတီပျက်အနီး၌-khyo-mruiu-nay-ma-kho-village-east-sim-kyo-cet-pyak-an-n
obi-v06-n0018-tx-p0071	current_location_original	ချောင်းဦးမြို့နယ်၊ မင်းခေါင်ရွာအရှေ့သိမ်ကျောင်းအတွင်းစေတီပျက်အနီး၌ ¤ khyoṅʻḥʔūḥ township, maṅʻḥkhoṅʻ village east simʻkyoṅʻḥcetīpyakʻʔanīḥn*	place-ချောင်းဦးမြို့နယ်၊-မင်းခေါင်ရွာအရှေ့သိမ်ကျောင်းအတွင်းစေတီပျက်အနီး၌-khyo-township-ma-kho-village-east-sim-kyo-cet-pyak-an-n
obi-v06-n0019-tx-p0073	place_of_origin_original	ညောင်ဦးမြို့ထောင့်မြစ်ကျင်းကျောင်းတိုက်အတွင်း ¤ ññoṅʻʔūḥ town thoṅɂʻmracʻkyaṅʻḥkyoṅʻḥtuikʻ	place-ညောင်ဦးမြို့ထောင့်မြစ်ကျင်းကျောင်းတိုက်အတွင်း-o-town-tho-mrac-kya-kyo-tuik
obi-v06-n0020-tx-p0076	place_of_origin_original	တံတားဦမြို့နယ်၊ တဘက်ဆွဲ၌ ရှိသည်။ ¤ taṃtāḥʔū township, tabhakʻchvain* rhisaññʻ	place-တံတားဦမြို့နယ်၊-တဘက်ဆွဲ၌-ရှိသည်။-ta-t-township-tabhak-chvain-rhisa
obi-v06-n0020-tx-p0076	current_location_original	မန္တလေးနန်းတွင်း ကျောက်စာရုံအတွင်း၌ ရှိသည်။ ¤ mantaleḥnanʻḥtvaṅʻḥ inscription room n* rhisaññʻ	place-မန္တလေးနန်းတွင်း-ကျောက်စာရုံအတွင်း၌-ရှိသည်။-mantale-nan-tva-inscription-room-n-rhisa
obi-v06-n0021-tx-p0079	current_location_original	နန်းတွင်းရုံကြီးအတွင်း ¤ nanʻḥtvaṅʻḥruṃkrīḥ	place-နန်းတွင်းရုံကြီးအတွင်း-nan-tva-ru-kr
obi-v06-n0022-tx-p0081	current_location_original	နန်းတွင်းရုံကြီးအတွင်း ¤ nanʻḥtvaṅʻḥruṃkrīḥ	place-နန်းတွင်းရုံကြီးအတွင်း-nan-tva-ru-kr
obi-v06-n0023-tx-p0083	place_of_origin_original	ပင်းယရွှေစည်းခုံဘုရားအတွင်းအရှေ့မြောက်ထောင့်ဂူနှင့်တည်ရှိသည်။ ¤ paṅʻḥyarvhecaññʻḥkhuṃ pagoda northeast thoṅɂʻgūnhaṅɂʻtaññʻrhisaññʻ	place-ပင်းယရွှေစည်းခုံဘုရားအတွင်းအရှေ့မြောက်ထောင့်ဂူနှင့်တည်ရှိသည်။-pa-yarvheca-khu-pagoda-northeast-tho-g-nha-ta-rhisa
obi-v06-n0023-tx-p0083	current_location_original	ပင်းယရွှေစည်းခုံဘုရားအတွင်းအရှေ့မြောက်ထောင့်ဂူနှင့်တည်ရှိသည်။ ¤ paṅʻḥyarvhecaññʻḥkhuṃ pagoda northeast thoṅɂʻgūnhaṅɂʻtaññʻrhisaññʻ	place-ပင်းယရွှေစည်းခုံဘုရားအတွင်းအရှေ့မြောက်ထောင့်ဂူနှင့်တည်ရှိသည်။-pa-yarvheca-khu-pagoda-northeast-tho-g-nha-ta-rhisa
obi-v06-n0024-ob-p0086	place_of_origin_original	အင်းဝမြို့တောင်၊ မြစ်သာချောင်းကမ်းထိပ်မြောက် မိုးထိကျောင်းရာဟောင်းတံတိုင်းအတွင်း၌ရှိသည်။ ¤ ʔaṅʻḥva town toṅʻ, mracʻsākhyoṅʻḥkamʻḥthipʻmrokʻ muiḥthikyoṅʻḥrāhoṅʻḥ inner wall	place-အင်းဝမြို့တောင်၊-မြစ်သာချောင်းကမ်းထိပ်မြောက်-မိုးထိကျောင်းရာဟောင်းတံတိုင်းအတွင်း၌ရှိသည်။-a-va-town-to-mrac-s-khyo-kam-thip-mrok-mui-thikyo-r-ho-inner-wall
obi-v06-n0024-ob-p0086	current_location_original	အင်းဝမြို့တောင်၊ မြစ်သာချောင်းကမ်းထိပ်မြောက် မိုးထိကျောင်းရာဟောင်းတံတိုင်းအတွင်း၌ရှိသည်။ ¤ ʔaṅʻḥva town toṅʻ, mracʻsākhyoṅʻḥkamʻḥthipʻmrokʻ muiḥthikyoṅʻḥrāhoṅʻḥ inner wall	place-အင်းဝမြို့တောင်၊-မြစ်သာချောင်းကမ်းထိပ်မြောက်-မိုးထိကျောင်းရာဟောင်းတံတိုင်းအတွင်း၌ရှိသည်။-a-va-town-to-mrac-s-khyo-kam-thip-mrok-mui-thikyo-r-ho-inner-wall
obi-v06-n0025-re-p0093	place_of_origin_original	အင်းဝမြို့တောင်၊ မြစ်သာချောင်းကမ်းထိပ်မြောက် မိုးထိကျောင်းရာဟောင်းတံတိုင်းအတွင်း၌ရှိသည်။ ¤ ʔaṅʻḥva town toṅʻ, mracʻsākhyoṅʻḥkamʻḥthipʻmrokʻ muiḥthikyoṅʻḥrāhoṅʻḥ inner wall	place-အင်းဝမြို့တောင်၊-မြစ်သာချောင်းကမ်းထိပ်မြောက်-မိုးထိကျောင်းရာဟောင်းတံတိုင်းအတွင်း၌ရှိသည်။-a-va-town-to-mrac-s-khyo-kam-thip-mrok-mui-thikyo-r-ho-inner-wall
obi-v06-n0025-re-p0093	current_location_original	အင်းဝမြို့တောင်၊ မြစ်သာချောင်းကမ်းထိပ်မြောက်မိုးထိကျောင်းရာဟောင်းတံတိုင်းအတွင်း၌ရှိသည်။ ¤ ʔaṅʻḥva town toṅʻ, mracʻsākhyoṅʻḥkamʻḥthipʻmrokʻmuiḥthikyoṅʻḥrāhoṅʻḥ inner wall	place-အင်းဝမြို့တောင်၊-မြစ်သာချောင်းကမ်းထိပ်မြောက်မိုးထိကျောင်းရာဟောင်းတံတိုင်းအတွင်း၌ရှိသည်။-a-va-town-to-mrac-s-khyo-kam-thip-mrok-mui-thikyo-r-ho-inner-wall
obi-v06-n0026-ob-p0099	place_of_origin_original	တံတားဦးမြို့နယ်၊ ကတို့ဆိပ်နှင့်ဆင်တဲရွာအကြားသိမ်ကျောင်း၌ရှိ ¤ taṃtāḥʔūḥ township, katuiɂchipʻnhaṅɂʻchaṅʻtai village ʔakrāḥsimʻkyoṅʻḥ	place-တံတားဦးမြို့နယ်၊-ကတို့ဆိပ်နှင့်ဆင်တဲရွာအကြားသိမ်ကျောင်း၌ရှိ-ta-t-township-katui-chip-nha-cha-tai-village-akr-sim-kyo
obi-v06-n0026-ob-p0099	current_location_original	တံတားဦးမြို့နယ်၊ ကတို့ဆိပ်နှင့်ဆင်တဲရွာအကြားသိမ်ကျောင်း၌ရှိ ¤ taṃtāḥʔūḥ township, katuiɂchipʻnhaṅɂʻchaṅʻtai village ʔakrāḥsimʻkyoṅʻḥ	place-တံတားဦးမြို့နယ်၊-ကတို့ဆိပ်နှင့်ဆင်တဲရွာအကြားသိမ်ကျောင်း၌ရှိ-ta-t-township-katui-chip-nha-cha-tai-village-akr-sim-kyo
obi-v06-n0027-re-p0104	place_of_origin_original	တံတားဦးမြို့နယ်၊ ကတို့ဆိပ်နှင့် ဆင်တဲရွာအကြားသိမ်ကျောင်း၌ရှိ ¤ taṃtāḥʔūḥ township, katuiɂchipʻnhaṅɂʻ chaṅʻtai village ʔakrāḥsimʻkyoṅʻḥ	place-တံတားဦးမြို့နယ်၊-ကတို့ဆိပ်နှင့်-ဆင်တဲရွာအကြားသိမ်ကျောင်း၌ရှိ-ta-t-township-katui-chip-nha-cha-tai-village-akr-sim-kyo
obi-v06-n0027-re-p0104	current_location_original	တံတားဦးမြို့နယ်၊ ကတိုံဆိပ်နှင့် ဆင်တဲရွာအကြားသိမ်ကျောင်း၌ရှိ ¤ taṃtāḥʔūḥ township, katuiṃchipʻnhaṅɂʻ chaṅʻtai village ʔakrāḥsimʻkyoṅʻḥ	place-တံတားဦးမြို့နယ်၊-ကတိုံဆိပ်နှင့်-ဆင်တဲရွာအကြားသိမ်ကျောင်း၌ရှိ-ta-t-township-katui-chip-nha-cha-tai-village-akr-sim-kyo
obi-v06-n0028-ob-p0108	place_of_origin_original	အဝမြို့ဈေးကြိုတောင်မျက်နှာတွင်ရှိသည် ¤ ʔava town jheḥkruitoṅʻmyakʻnhātvaṅʻrhisaññʻ	place-အဝမြို့ဈေးကြိုတောင်မျက်နှာတွင်ရှိသည်-ava-town-jhe-kruito-myak-nh-tva-rhisa
obi-v06-n0029-re-p0112	place_of_origin_original	အဝမြို့ဈေးကြိုရပ်တောင်မျက်နှာတွင်ရှိသည် ¤ ʔava town jheḥkruirapʻtoṅʻmyakʻnhātvaṅʻrhisaññʻ	place-အဝမြို့ဈေးကြိုရပ်တောင်မျက်နှာတွင်ရှိသည်-ava-town-jhe-kruirap-to-myak-nh-tva-rhisa
obi-v06-n0030-ob-p0116	place_of_origin_original	တောင်တွင်းကြီးမြို့နယ်၊ ဝက်ချင်းကန်ရွာ အနောက်ဘက်ဘုရားစု၌ရှိသည်။ ¤ toṅʻtvaṅʻḥkrīḥ township, vakʻkhyaṅʻḥkanʻ village ʔanokʻbhakʻ pagoda cu	place-တောင်တွင်းကြီးမြို့နယ်၊-ဝက်ချင်းကန်ရွာ-အနောက်ဘက်ဘုရားစု၌ရှိသည်။-to-tva-kr-township-vak-khya-kan-village-anok-bhak-pagoda-cu
obi-v06-n0031-re-p0118	place_of_origin_original	တောင်တွင်းကြီးမြို့နယ်၊ ဝက်ချင်းကန်ရွာ အနောက်ဘက်ဘုရားစု၌ရှိသည်။ ¤ toṅʻtvaṅʻḥkrīḥ township, vakʻkhyaṅʻḥkanʻ village ʔanokʻbhakʻ pagoda cu	place-တောင်တွင်းကြီးမြို့နယ်၊-ဝက်ချင်းကန်ရွာ-အနောက်ဘက်ဘုရားစု၌ရှိသည်။-to-tva-kr-township-vak-khya-kan-village-anok-bhak-pagoda-cu
obi-v06-n0032-ob-p0120	place_of_origin_original	မဟာမုနိတန်တိုင်းအတွင်း၌ရှိသည်။ ¤ mahāmunitanʻtuiṅʻḥ	place-မဟာမုနိတန်တိုင်းအတွင်း၌ရှိသည်။-mah-munitan-tui
obi-v06-n0033-re-p0126	place_of_origin_original	မဟာမုနိတန်တိုင်းအတွင်း၌ရှိသည်။ ¤ mahāmunitanʻtuiṅʻḥ	place-မဟာမုနိတန်တိုင်းအတွင်း၌ရှိသည်။-mah-munitan-tui
obi-v06-n0034-ob-p0133	place_of_origin_original	အမရပူရမြို့၊ ရွှေဂူကြီးဘုရားအတွင်း ¤ Bapūra town, rvhegūkrīḥ pagoda	place-အမရပူရမြို့၊-ရွှေဂူကြီးဘုရားအတွင်း-bap-ra-town-rvheg-kr-pagoda
obi-v06-n0035-re-p0138	place_of_origin_original	အမရပူရမြို့၊ ရွှေဂူကြီးဘုရားအတွင်း ¤ Bapūra town, rvhegūkrīḥ pagoda	place-အမရပူရမြို့၊-ရွှေဂူကြီးဘုရားအတွင်း-bap-ra-town-rvheg-kr-pagoda
obi-v06-n0036-tx-p0141	place_of_origin_original	စစ်ကိုင်းမြို့ ¤ cacʻkuiṅʻḥ town	place-စစ်ကိုင်းမြို့-cac-kui-town
obi-v06-n0036-tx-p0141	current_location_original	စစ်ကိုင်းထူပါရုံကျောက်စာရုံ(၁)အတွင်း ¤ cacʻkuiṅʻḥthūpāruṃ inscription room (1)	place-စစ်ကိုင်းထူပါရုံကျောက်စာရုံ-၁-အတွင်း-cac-kui-th-p-ru-inscription-room-1
obi-v06-n0037-ob-p0145	place_of_origin_original	ပုဂံ ရွှေစည်းခုံဘုရားအတွင်းထပ် တံတိုင်းအတွင်း၊ အရှေ့မြောက် ထောင့်၌ရှိသည်။ ¤ pugaṃ rvhecaññʻḥkhuṃ pagoda thapʻ inner wall, northeast corner	place-ပုဂံ-ရွှေစည်းခုံဘုရားအတွင်းထပ်-တံတိုင်းအတွင်း၊-အရှေ့မြောက်-ထောင့်၌ရှိသည်။-puga-rvheca-khu-pagoda-thap-inner-wall-northeast-corner
obi-v06-n0038-tx-p0148	place_of_origin_original	အမရပူရမြို့၊ အောင်မြေရွှဘုံစေတီ၏ အရှေ့မြောက်ထောင့်အနီး၌ ဂူဖြင့် ရှိသည်။ ¤ Bapūra town, ʔoṅʻmrervhabhuṃcetīʔe* northeast thoṅɂʻʔanīḥn* gūphraṅɂʻ rhisaññʻ	place-အမရပူရမြို့၊-အောင်မြေရွှဘုံစေတီ၏-အရှေ့မြောက်ထောင့်အနီး၌-ဂူဖြင့်-ရှိသည်။-bap-ra-town-o-mrervhabhu-cet-e-northeast-tho-an-n-g-phra-rhisa
